Formula,Is Metal
Na3WNO3,False
Na(SmS2)3,True
Na2CoS2,True
Li7MnNi3(PO4)6,True
Li47Cu7N18,False
EuIn2Rh,True
DyTiCo11,True
Sr4CaPr2Cu4HgO14,True
Tb3Lu,True
Cs2Ge2S5,False
Na3YNb3Si3(PO8)3,False
MgV2(MoO5)2,False
Ni23B6,True
Ba2Ca2Tl2W3O10,True
La2MnPbO9,True
CdH16C4(NCl2)2,False
CsHoO2,False
CuP4(RuO7)2,True
CePbAu,True
Fe(CoN)3,True
Tb(CoB)4,True
Tl4GeSe4,False
MgAg2Hg,False
Cu6SnWS8,False
ScInPt2,True
HfFeAs,True
Li3ZrO3,True
SrNb8O14,True
Gd(SiNi5)2,True
Ba7SnN6,False
TlSnF3,False
BaSrHf4O12,True
Ni3(PbSe)2,True
CaMnBe2Si5O17,False
Pr3Hf,True
UP2H15C5NO13,False
CsVFeF6,False
Na4Ca2Y2SiS5O24,False
Li3V4CuO12,False
Nb2F5,False
C3S3O2,False
Ti3InC,True
Dy(MnGe)6,True
C2S7Cl6,False
GdAl3,True
Ca2TiSi2SnO10,False
Eu2Si4Pd3Au,True
Lu3(CuSi)4,True
KRb2CO3F,False
LiTmHg2,True
CoH8C3(NO3)2,False
CsNpCl2O3,False
Tm5Ir2,True
Li3MnCu3O8,False
Eu5Ta4O15,True
Cu3P4S4I3,False
SbRu2C6Cl7O6,False
NaLi2MoF6,False
ErTiFe11C,True
CrCdTe2,True
Sr2Si(S2O7)4,False
La14Zn45Si,True
YMn2AsO4,True
ScTi4(NiSn)5,True
SnSeS,False
La12Ge5S28,False
V2Co2O7,False
LuSnPd2,True
ErZn12,True
TiH8N2F5,False
LiBeH5(NF2)2,False
Cs2Sb4S7,False
La(Ho2C5)2,True
Na7Hf2Zn2SiP5O24,False
Ce4MgRh,True
Mn3As2H26(S4N5)2,False
Y6Mn14Fe9,True
MnZnNi2,True
Sr3CaTi2Mn2O10,False
Ce6Mg23Ge,True
CeMg15,True
SrCa7Ti3Mn5O23,True
Li5Cr2Cu3O10,False
TiAl2Cr3C2,True
Ba8Eu7Cl34,True
NdPOs2C,True
Mn4Co4Si3Ge,True
Al8Zn3CdS16,False
Nb8Fe2Sb4Pd,True
SrTiSi2O7,False
Li5Mn5(SnO6)2,False
Na3SmMn3(AsO5)3,False
Eu(ZnSb)2,True
K2Er2(PO4)3,False
Na3TaN2,False
Na4Zr2(GeO4)3,False
Cs3Re6(SCl)7,False
La14Sb8CO7,True
Ca14La6Mg3Ti17O60,False
Th2Cu(PO4)3,False
BaCe(SnSe3)2,True
V4Cd9O19,False
LiPr2Rh,True
Lu2ReB6,True
Cs2GeP4O13,False
UTa2O8,False
KSNO3,True
DyMn2SiGe,True
Sr6Ca2Fe5(CoO8)3,True
NaEuSe2,True
HoCuTe2,False
Li4Ti2Mn3Sb3O16,True
NaEuTi8(PO4)12,True
Li4V3Fe5O16,False
KSO2F,False
Tm(Fe2Si)2,True
Cs3TbCl6,False
Ca8Mn6Cr2O23,True
HoZnRh,True
Mg16BeAl12,True
Sc2C3,True
Zn2AgP3O19,False
HfCoAs,True
SmGe3Rh5,True
ZnH7C4N3O7,False
Nd(YS2)3,False
Cs2Sn3HgSe8,False
B20Ir4W5,True
CoRh3,True
Zn3Ge3(SbO6)2,False
Li12MnNi3P4(CO7)4,False
CeFe(Ni2Ge)4,True
Sc3AlC,True
TlCdSb,True
Li3Co3TeO8,True
Mn3Nb(PO4)4,False
NbCrTc2,True
Mg9Al8Fe3(SiO4)12,False
Si(AgP)2,False
SnH7C2SeClO3,False
K2Ge8O17,False
TiTc2Sb,True
SiPN3,False
Ca4MnFe3(SiO3)10,True
Li4Mn7O16,False
RuN3Cl5O,True
Sr2CoSi2O7,False
MgMn(PO3)4,False
CaSmCuClO3,True
TmSe2,True
KCuPdSe5,False
BaNd2(MoO4)4,False
NdNi5Sn,True
CeCo9Ge4,True
K2(CuTe)5,True
La5AgPb3,True
Cs2TeSO10,False
Dy3Si11Pt23,True
CaTe4H4(O3F4)2,False
BaMg14VO16,True
K2Be2Zn2Si3O11,False
K4WO5,False
ZnCu2Sn(SeS)2,True
Cs2CdBi2S5,False
Mg14GaCu,True
TlBi(PSe3)2,False
SmCo2Cu3,True
Fe5(BiO4)3,False
NaH8CN5O3,False
AgC3N3O,False
Zr7(Se2N)4,False
LuCuSb2,True
Nd4Te7,True
MgNb2Cu2(O3F)2,False
CsMg30MnO32,False
TcB2,True
Cs3B(SeO4)3,False
Tb4MgRh,True
Sr2Ti5Al17O38,True
CoAg2Sn3S8,True
Ho2MgTiO6,False
Sr6Sn2NF,True
Ba4Bi2O,False
Rb2Mn(TeS3)2,False
Na2Nd2Ti3O10,False
Li3Mn4F19,False
HoMn6(Sn2Ge)2,True
ScPd3,True
Li2SmPCO7,False
Pr(GePt)2,True
Ba5Co5O14,True
Ca2HI2,True
CrSi2Tc,False
MgP,True
Sm2(MnBi2)3,True
Ti2NbSn,False
Sr3Al2Cl2O5,False
NaNdPCO7,False
Nb6InCl15,False
Sr(AuF6)2,False
La3NbGa5O14,True
MgCrF5,False
LiCaNiF6,True
Li4Mn2Nb3Co3O16,False
ZrTiO3,True
Zn2SO6,False
HgAs2HF13,False
DyCo5P3,True
NbGaP2SO12,False
CdH12C4I2(NO)4,False
Na3LaTiSi2SO12,False
RhWN5ClO4,False
Er2CuTe2(SO7)2,False
LiTiRhO4,False
HfTiSe4,True
PuCdHg2,True
LaEuAg2,True
BaCaAl3P2(HO7)2,False
ThO,True
Sc6Te2Rh,True
Ho2C3,True
Ba(ZnGe)2,True
K(CoAs)2,True
LiEr2Tl,True
Ba11Sb10,True
Sr11InSb9,False
K5Na3Nb5(WO8)3,True
TaNiGe,True
YBi3,True
HoSnRu2,True
AlH6C2SeCl3,False
Ca2TaN3,False
Ca7VN6,True
Sc(CoGe)6,True
Si5GeW10,True
Tm2ReC2,True
Li4NiSn3(PO4)4,False
Th(P3Ru)4,False
SbPHO5,False
HfTaNO3,False
La2Ni12P5,True
Er2Au5F21,False
CaTiCr(PO4)3,False
Tm4Mn4Sn7,True
Ba10Si69,True
LaSb2Pd,True
NdSi3N5,False
Ni3P4PbO14,False
AgSbTe6S16(OF5)6,False
YCuSi2Ni,True
Sr2LiInGe2,True
V2Sb(PO4)3,True
SbSO4F3,False
Zn4FeSe5,True
BaSr4U3O14,False
Ti2Cr3Sb3O16,False
LaBi2Au,True
TbSiPd,True
KMnH2OF4,True
NaThTi2O6,True
Ho2Ge2O5,True
TiCr(PO4)2,False
La2(B2Rh3)3,True
Na4NbIn(SiO4)3,False
CeZnCo2,True
SrLiAl3N4,False
Zr6CuBi2,True
Na12(CuO2)7,True
Sc2ZnAu,True
Na3PH22(SO4)3,False
NaNb3ZnSi3(SO8)3,False
ZnSi3,True
BeSiRu2,True
CeSI,True
Li7RuO6,False
SmSnAu2,True
AgPbO2,False
Sr2TmTaO6,False
P2Pd15,True
Na4ScAlSi2SO12,False
ZnAg2SnS4,False
Li4Mn5(P3O11)2,False
U4Ga12Rh,True
Li3CN2,False
Na3YMg3(SO4)6,False
V2P2H4O11,False
Mn(SbSe2)2,False
PrFeCo,True
LaNdZr2O7,False
Hf9Re4O3,True
NaH3SO5,False
Er3Sn,True
Nb3NiSe6,True
NaH3C4S4(OF)12,False
Na10Ca4Si5Ge4S7O48,False
LiMnO3,True
Sn2Pb2O7,True
ZnBP2H4NO8,False
YMgAu,True
Li3Fe7O12,False
Li6Ca17Hg9,True
Cu2AgPS4,False
FeH8S2NO10,False
Th2I2N,True
Cs2NaSmF6,False
Ag(NO)3,True
MgNiSbP2O9,True
Mn2P3O11,True
Sb2OF8,False
LaZrTa3O11,False
Na4W(NO)2,False
Sn(Mo3Se4)2,True
Sm2IrRh,True
K2MoH(OF2)2,False
KMoRu2,True
K2LiNb6(PO8)3,False
LiBi3O5,False
Li3BO3,False
CsMnCu3Se4,False
Ba2UCu2S5,True
TcGe2Rh,True
NdPS4,False
Sr5P3O12F,False
Ti(BO)6,True
Dy(Co5Mo)2,True
BaYCuNiO5,True
K2YHgF6,True
HoTiFe11,True
TmCuPbSe3,False
Cu4Bi7S12,True
Rb2PtI5,False
Na4CaMgP2SO12,False
LiZnAs,False
MgTi2(SiO3)4,True
U3Cu2Sb3,True
Lu4CdPt,False
U2Nb6O21,False
K2CeNb5O15,True
CrP2H15O14,False
Sr3ScNiO6,True
Ag3N,True
Er2CuSb3,False
Zn2CdN2,False
ZnCdSeS,False
Lu5Zr3(Ni4As3)4,True
Cs5Na(W2N5)2,False
La6MnSb15,True
Li2Cr2Si4O11,False
DyV2(FeCo)5,True
Cs2ScAgBr6,False
K3Nb,True
SbSeBr,False
Rb2BaNb2Se11,False
K(In3Au2)2,True
BaH8C6(N3O4)2,False
BaNa2Mg(PO4)2,False
Na5Nb2Ga2Si3(PO8)3,False
Eu4Mg(Fe2O5)2,True
KCaZrNbO6,False
Cr2CuO7,True
HfTa2VC4,True
Pr3CoBr3,True
ZnMo3O7,False
Cu2As9P3S9I2,False
BaPr2NiO5,False
Al23B50,True
Pu(SiNi)2,True
Tm(MnSi)2,True
HgOs,True
CaSmIn2,True
ZrTiCN,True
K2RbRhF6,False
H6C(SN)2,False
PrMgMn2O6,True
Zn6P4H14O23,False
KFeCuSe2,True
HoFeSi,True
Gd3AlZnS7,False
CsRb(MnCl3)2,False
ScTlTe2,False
CsSrN9,False
K3AlAs2,False
SrCa7Mn6(FeO12)2,True
Mg2Cr3InS8,False
Rb3Ca2Cl7,False
La2Ti3AgO9,True
Li3LaGa8,True
Li12Mn3VP4(CO7)4,False
La(TiAl10)2,True
TiIr3,True
Nb4Fe(CS2)2,True
TbAu6,True
Pr5(SiN3)3,False
Ca6Sn2NF,False
Na2Al2Si(SO6)2,False
AlCuF5,True
RbBa2Fe2F9,False
KNa2Li3Cr2(Si2O5)6,False
ZnNiMoP2O9,False
Li4Cr2Fe3Sn3O16,True
Li9Ti7Nb5O30,True
BaBi2Br2O5,True
Lu(Mo3Se4)2,True
K2Na4Fe2O5,False
Ru3C10(NO6)2,False
H11S2N3O7,False
Cs2TlHgI6,True
Fe2(PdAu)3,True
KRb2LaCl6,False
NpTe2,True
H3CO2F,False
Li6V3Cu(PO4)6,False
Na3Dy,True
Li14Sn9(P2O7)8,True
H3Ru3C10ClO9,False
GdB2Rh3,True
Ba3(AlAs2)2,False
Mn(Bi3O5)4,True
La3InS6,False
Co3Ni3(TeO8)2,False
ZrScPd2,False
Lu2MgTc,True
Rb2(ReS2)3,False
Eu2CuS3,True
Cu2Pd3Se4,True
As2Pd,True
LuGaPt,True
NaCe(CO3)2,False
CdB2,True
Li6Ni2N3,True
NaAl3(SiO4)3,False
In5Cl9,False
NaVH8(NF3)2,True
Ag15Bi7I40,True
Tl2Cu3(SeO3)6,False
Cs4Sn2Te7,False
PmRh2Pb,True
PH12C3N6O5F,False
MnPt3,True
RbLiBr2,False
Ba2SmUO6,False
Gd2Sn2O7,True
Ca3Hf2Fe2SiO12,False
Mn3W3C,True
Rb2Nb2Si2O11,False
CaCuO3,True
SrPr12Al12Si18(N2O)18,False
Na3PS3O,False
H9CN5Cl2,False
Ho2NiAs2,True
MgV2Cd2(CuO4)2,False
MgMo3O7,False
Sr5(SnN3)2,False
KLaS2,False
Dy2CdCu2,True
Mn2SnRu,True
HgC2(SeN)2,False
Li5Mn(Ni2O5)2,True
Tl2Pd3Se2,True
Li2Sc(PO4)2,False
EuAsS,True
Ba3Al4(Sb2O7)3,True
CaEuHfSnO6,False
SiMo,True
Ag6HgGeSe6,False
GaH18C3(N3F2)3,False
B2Pb2S5,False
Ba2CuN2,True
MoPb5O8,False
Li2Fe7(OF2)4,False
Na4P4H10N4O11,False
Ho4MnGe8,True
CdH14C8(NO3)2,False
Al2Si3(HO4)3,True
KNaO,False
LiLu2Ru,True
NbAsRu,True
SnHg6(As2Br3)2,False
CaTmHg2,True
Rb2W2O5,True
Er5Co19P12,True
HoLuIn2,True
Li4Cr2Co3Sb3O16,False
NaYSnWO6,False
CaH(CO2)2,False
Na7Cu4(AsO4)5,True
HgH12C12S2(NO2)2,False
GeSbTe3,True
Ca2Mg5Si8(HO12)2,False
NaVF6,False
VCr3,True
CaCr2O6,False
Mg29Pd4,True
Li10Ti11Nb6O42,False
SrLa3(NiO4)2,False
KHg5Br11,False
Al(BiO2)2,True
Tb5Ni2Sb,True
Li4Nb2Fe3Ni3O16,True
Sc2Ni12P7,True
Ho2Pt,True
Na6La2Al2Si3(SO8)3,False
LiSiRh2,True
K6Nb4S25,False
Ba2(CaAl3)3,True
TbMn6(Sn2Ge)2,True
BaMgSnF7,True
Na2Au,True
Ho12Al7Si,True
SbAsO4,False
Co4Si(CO)14,False
BaLiSb,False
BaSrSmVO6,False
K2Ge(IO3)6,False
H3Os4C12ClO12,False
U2BiSb2,True
K3Ta2Cu3S8,False
TbTaRu2,True
HoEr,True
Rb6Sn2S7,False
Na15Ta4Zn8P15(SO24)3,False
OsC3I2O3,False
V2CrW,False
Er2MgCd,True
Ti20(AlSi3)3,True
Ba(PdO2)2,True
Li35(FeO4)8,False
Na8La2Zn2Si3(SO8)3,False
YSbPt,False
Cr2Hg2O9,False
LiVTe2WO12,False
Sr11(ReO6)4,True
Ce(BOs)2,True
Tb2AlCo2,True
Au3Cl,True
Ca2NiN2,True
Na2TiF5,False
Na4Ga2Si3Ge2(SO8)3,False
Mg(Ni2O3)2,True
K2GdAuCl6,False
BaSr3Co2(CuO5)2,True
Gd2CCl,True
Li7MnCo3(PO4)6,True
Al2Fe3(BiO4)3,False
U3Si2,True
RbGdTe4,False
Sr2Cu2O5,True
BaGe3O8,True
LiIO,True
Na5ZnSiGe3P5O24,False
MgCo2(CuO4)2,True
Pr3Si2Cl3O7,False
BaGdFe4O7,False
Fe2AsP,True
KSbP(O2F)2,False
Sr2Mn2GaO7,True
CaSmMn2O6,True
CuPt,True
Ti3Mn2Co3O16,True
Zr2InCo2,True
Np2O5,True
Bi4I3Br,False
MnCrRe,True
Cu2Bi8Pb2S15,False
KNaSe,False
TiSnRh2,True
H11O8,False
H13RuC6SN4O8F9,False
MnPH2(CO)4,False
Ce3Pm,True
Li4Nb2Co3Sb3O16,True
Rb2YCuCl6,False
Na3Hf2Mg2P3(SO8)3,False
Sm2GaCo2,True
V3Rh5,True
TbCrGeO5,False
ThIr5,True
BaPAu,True
Ga(MoS2)3,False
Cs2LiCeF6,False
Nb2(AlGa)3,True
CsVSeO5,False
Ba2MgGe2O7,False
SrMnOF5,True
MgAl10O16,False
KInCl3,False
CeB5BrO11,False
Na5Y(WO4)4,False
CeDyZn2,True
Sr2CeYCu2RuO10,True
Nd3SnC,True
LiBH4C2(O3F)2,False
Nd(CoAs)2,True
Ba6NaNd(SiO4)4,False
EuSi2Pt,True
Gd(Co5Mo)2,True
KCoPH2O5,False
Ce3SiI3,True
GdMg3Ni8,True
Cs2BiAuF6,False
Sr3N2,True
Ca(ZnGe)2,True
Mg2BeB2Ir5,True
PmLuAl2,True
Ba3Y3N5,False
KTbEuSbO6,True
ZnGaPS,False
Na14Ca2Si9Sn6(SO16)3,False
Li4TiMn8O18,True
Na14Mg4Ta4Si9(SO16)3,False
Tm2MgSi2,True
Na2Fe2Ni(PO4)3,False
W4O9,True
DySeO3,False
K4Br2O,False
Ba3PrF9,False
LuTaRu2,True
Nd(BOs)2,True
Na5CrP2(O4F)2,False
GaTeO3,True
Rb4BaV6O18,False
K3LiP2O7,False
Li4Pt,True
CdH8C4(BrN4)2,False
Na5La3Sn(PO4)6,False
Na6ZnSi6Sn7(SO8)6,False
Sc2ZnAg,True
Y(CuO2)2,True
LuPaRe2,True
Cr4B,True
BaZrNi,True
La2FeAs2RuO2,True
KLi4NbO5,False
BaNb7O9,True
DyErTl2,True
Li5Mn3Cu2(PO4)6,False
ThGaNi,True
Sm(Fe5Si)2,True
Al(NF2)3,True
MnVBiO5,False
HoB2C,True
CaMn8(OF)8,True
GdAg3,True
Er4Co3,True
Al9Co2Ni,True
TiCoNiSn,True
Na2GaAgBr6,False
CuSi7N10,False
BaH6F8,False
BaY2Br8,False
Ca2MnO4,True
Zn2Ag2O5,True
Ca2CdAg,True
GaP(H2O3)2,False
Li2AgSb,False
BaP2(HO3)2,False
NaPr(Si3O7)2,False
Mg2Si4O11,True
SbSeCl7O,False
Ca(Al2Fe)4,True
PuAl3Pd2,True
KSi4O9,False
In2Si(AgSe3)2,False
K2HgIrF6,True
Mg6BSbO8,True
Cs2LiNF6,False
TbTa3,True
NaCa4(BO3)3,False
EuTlS2O9,True
Rb2CuH4(Cl2O)2,False
Sr2ScFeAsO3,True
Ba4Cu3SeO6,True
Be3Tl2Cd2F12,False
MnTl2GeTe4,False
Y(PO)2,False
Ni5Cl6,True
LuPdO3,True
BaCaSn3,True
Mg2MnCr3S8,True
SrAl3(PO7)2,False
VZnCu3Se4,True
Na4Eu2GeAs4,True
KMg2B12H19O30,False
Rb2TiCr2(MoO4)6,False
NaGa(WO4)2,False
Ba3In(BO3)3,False
Ce2(PRh)3,True
Nd2P7Rh12,True
Li17La12Zr8O48,False
LiPm2Rh,True
La2NbNiO6,False
Na6ZnO4,False
Ag5Te2Cl,False
DyInPt4,True
Er3(AlNi3)2,True
P2Pd2O7,False
Lu2Pb2O7,False
TiP2W,True
Hf2P2O9,False
Ba2Si5N8,False
Na4ScTiSi2PO12,False
Lu2CuAu,True
MnH4(BrO)2,False
LuI3,False
Nb5Ni(B2Ru5)2,True
SmPbAu,True
Na3W2(ClO)4,False
FeAs2H18(C2I)3,False
Ta32Cu17O96,True
Si4Rh3,True
Cs2LiCl3,False
SbNClF3,True
Sm2TlAg,True
Na3Li4Th6F31,False
Cs4MgZr3(PO4)6,False
Na4S2O5,False
ErLuCu2,True
BaFeP(O2F)2,False
U3N,True
Ho3Ge5,True
KHfSnSbO6,False
NaPrNb2O6,True
In2Sn3S7,False
NaGa2Sn2P3(SO8)3,False
Sm12(OsC3)5,True
Ho6Al43Mo4,False
NiH24C2S2(N3O7)2,False
Nb(Br3O)2,True
SrTiNbSnO6,True
SmSi3Pt5,True
Ba5Sc6O14,False
Li4TiNi3Sn2(PO4)6,False
Lu3Ni7B2,True
Cr3B4,True
Sm3TlTe6,False
KRbMn2Ga4P6(H2O7)4,False
Na6Ca6Zr2SiS11O48,False
Ni4Mo6CN,True
Co5P4(HO2)10,False
K2Cr2AsHO10,False
Er3Pt4,True
LiThRh2,True
BeH2SeO4,False
Sr2Cu2WO7,True
LiNdBO4,False
BaMnS2,True
MoH8(S2N)2,False
MgCuBi2O7,True
Mn2Fe3Co(PO4)6,True
Rb2Mo(SO)2,False
NdMnGe,True
BaCu4O7,True
Sr4SiAs4,False
Th5Tl3,True
ThMo2O9,False
Hf3(CrGa3)2,True
Na18Mg16Nb8Si9(S3O16)9,False
Sr18Ni13O42,False
BaLa2In2O7,False
Pb3Cl4O2F,True
BaEu2CoO5,True
Zn(CrSe2)2,False
Li4TiV3O10,False
LiCa3Zr3TaO12,False
RbZnH2Se2ClO6,False
LiB3P(HO3)3,False
Na3TaZn5(SO4)9,False
DyZnSi,True
Nb6Hg(Br8O9)2,True
Ir2Pt(NCl)10,False
YZn12,True
HoNi4B,True
La3Er,True
Ba3NbGa3(SiO7)2,False
Rb3Br2Cl,False
Rb3(Cr5Se8)4,True
MgTiPt2,False
MnAsRu2,True
Ba2Bi2Se3O2,False
CeGa7Fe5,True
CrGa2N3,True
LiHg2Rh,False
SbOsS,False
HXe2F15,False
Mn3Pb3N5,True
Sr6Tl3Cu3O16,True
TePb2S,False
Cs2YSi4O10F,False
NaZnSnP(SO6)2,False
SrCaTbNbO6,False
CsP(OF)2,False
Rb3AsI6,False
YZrCo6,True
Be3Ir,True
Tb5Ge3,True
EuSnRh2,True
BaHo2NiO5,False
La2Pd2O5,False
Na4Al3Si3NO13,False
Lu2Mn(GeO3)4,False
AgXeF9,False
La16Ni8O33,True
Bi19(S9I)3,False
GaCuTeSe,False
CoH,True
SmEu2VO6,True
Si7Ge,False
PuReB2,True
Nd5(MnB3)2,True
Sm2MgIrO6,True
Eu2Re6S11,True
Hg3AsO5,False
HgPb3,True
Pr3Cd,True
Cs2NaTaBr6,True
Cu2Ag2O3,True
Er6Al43Cr4,True
Li3Mn2CuO6,True
InPd2Au,True
Al2FeNi,True
Mg2Ga2S5,False
AsPRu,False
Na4Si2Te5,False
K6Tl17,False
Sr5Al2F16,False
Li2ReN2,True
TbMn3,True
KDyS2,False
La2MgFe2(MoO6)2,False
VWN3,False
Na2ThTi3O9,False
Na15Ca10Nb2P9(SO8)9,False
Nd(MnCo2)4,True
SnMo12PbS16,True
Fe3PWC15BrO15,False
U2B9O22,False
CeSi2,True
MgMn3BiO8,True
LiMn5(P2O7)4,False
RbLiH12Se3N4,False
Hf2Al3C4,True
K3TiCl6,True
Sr4Nb5O15,True
Ca4(H4Rh)3,True
Sn13(O5F3)2,False
Li2PrGa,False
BaSrHo4O8,False
Dy2Mn9(CrGe4)3,True
Na2AlTlF6,False
NaSb3(PO5)2,False
Na2CaP2H16(S3O4)2,False
ZrNiF6,True
Ba3(AlP2)2,False
Cr2CuAgS4,False
Sr4Mn2Bi4O13,True
Cr3C2,True
SmHoIr2,True
Tl5Re6Se8Cl7,False
CuNi2(PO4)2,True
BaMnV2(AgO4)2,False
KBi(PS3)2,False
Mg3NiO4,False
Sr7Re4O19,True
Nd5S8,True
CaH12(ClO7)2,False
Tm3Lu,True
RbTi3Si2P6O25,True
Ce8Pd24Pb,True
Dy6Ga19Pt3,True
Mg3ScZn8,True
Zn2Ag2(MoO4)3,False
Rb2CoF4,True
CuAsH3O5,True
Hf5Sc5Ge6,True
Na6Zn7Sn(SO4)12,False
Y3Ga5O12,False
CeInPd2,True
KRb2DyCl6,False
Na6Ca2Mg2SiS5O24,False
NaLu(ReO5)4,True
Ho2AgAu,True
Ba8Si6Sn,False
Pb3Au,True
Ca2Mg(PO5)2,False
Ta6Co16Si7,True
Gd2Hf2O7,False
VCrMo,True
Ca5Cu19As10,True
Li2H12C3SN6O7,False
Mg3B11(H3O8)3,False
SrZn11,True
NaNdHg2,True
Na2(TaS2)3,True
SmGeAu,True
Pb(NF3)2,True
MgGaCu,True
V3CrNi2(PO4)6,False
Ho2TlAg,True
LiY2Pb,False
Tl2Cu(I2N)4,True
MnCdSe2,False
NaZnGa3(SO4)6,False
Na4Ta2Zn2Si3(SO8)3,False
Na7Ga13,True
Ta3Al(PO4)6,False
Sr5La3Mn8(O5F)4,True
ReRhN5Cl7,True
La2ZnIrO6,True
Rb2GaAgCl6,False
Nb12Ga3Ge,True
GdBrO2,True
NaSi5N7,False
In2(Ni7P2)3,True
Lu(Ni2P)2,True
Sr8Mn2FeN8,True
CrSb3Pb4O13,False
Na4ZrTi(SiO4)3,False
DyBi,True
K3Sb7(SO3)3,False
Sr2Y2Cu2O7,True
Ba2GeSe4,False
Ho7Ru2C11,True
BaTeH3(S2O3)2,False
Nd3TlN,True
Nd3Co29(Si2B5)2,True
Na2MgTiSi(SO6)2,False
CdH7C3NO6,False
Zn2Fe3As3O26,True
Ho3ReB7,True
Sr5U3O14,False
KMn16O32,True
Tb(Al2Cr)4,True
Cs2TlMoF6,False
NaRe(SO6)2,True
CeYIn2,True
Li2Ti(CoO3)2,False
YMg2V3S8,True
CeIn3(CuSe2)4,False
CdCuAsHO5,True
Sm2MgPd2,True
SmCo3Ni2,True
Y4Mn13Si2(SbO14)2,False
LiYMg6,True
Cu4Te5(ClO3)4,True
Rb2P2Pt,False
BaNaSr3(SbO4)3,False
NaLaHfTiO6,False
NaZr(PO4)2,True
BaMnAlF7,False
Ca4Zn2Cu3P5,True
Cs4SiTe4,False
C3F2,False
LiAgSe,False
PrCd11,True
TmTc2,True
Sm2Cr2C3,True
Ba2Mn2Bi2O,True
NaTi4(CuO4)3,True
Sm2MnSb3,False
Al3Ga3Ni10,True
NaYGaP(SO6)2,False
Ce3(MgRh2)2,True
SmYNi2,True
La2CeS4,True
LiAl(Si2O5)2,False
HoMgPd,True
Th4Al,True
HoLuTl2,True
Sr(BeN)2,False
Fe3Ni3Pt2,True
PtC2(SN2)2,False
HoIn2Pd,True
Er3CoSi3,True
UAlPt,True
CsLi2Gd4(BO3)5,False
ThMn3Al2,True
BaCoSe2,True
Li4IO3,True
Y4Ir,True
KMg6TiO8,True
Co2NiSe4,True
Ho2Ga4Fe13C2,True
FeSnO6,False
CrNiPO5,True
Er5CoBi2,True
Nb4O5,True
LaMg3O4,True
Mg2ClO7,False
Mg3CdO4,False
Ce(MnGe)2,True
Hf3Al3C5,True
NaAlGaP(SO6)2,False
Ga4Hg11(PCl4)4,False
MgV2(PO4)2,False
Na4Zn3S5,False
La3Ir3O11,True
YPd2Au,False
NbAs2,True
K2Cr3O9,False
Li2H2BrN,True
Sm(BC)2,True
U7Te12,True
K2PrNb5O15,False
Er2Cu(GeO3)4,False
GdB4Mo,True
Tm2I2O,True
BiW2(Cl4O)2,False
Pr4(MoO2)9,False
GdSiPt,True
TiBeRh2,True
Ca8ScFe7(SiO3)20,False
AuSeClO3,False
Ca4Sb2S,False
KRb2IrF6,False
Na2Al2Si3H6O13,False
Ca(HoTe2)2,False
Nd3Bi4Au3,False
Na4B4Sb2SO16,False
CeAl4,True
Sr7Ca2Al3(O4F)3,False
Ho2(Al3Pd)3,True
KNi(PO3)3,False
Co5O8,True
V12O29,False
Nb4CoSe8,True
PrHgPd,True
Cs2Al(NO3)5,False
Ce4In21Pd10,True
Si3BiH27(C5Cl)2,False
Mn2FeO3,False
MnAlGe,True
Pb9(Br5O2)2,False
Mg3Al9FeSi5,True
Np2Tc3Ge4,True
Ca2CrFeO5,False
K2Ge2S5,False
Ba2Co2ClF7,False
LiSnSb,False
P(HO)4,False
Zr3NiO,True
Li12V3CrP4(CO7)4,False
Ce(FeP)2,True
LaCeMg2,True
Fe3P2H3O8,False
SmMgCd2,True
TbAl9(Fe2Si3)2,True
K2Cd(SeO5)2,False
Li3Co2(GeO4)3,True
Cs3CoI4NO3,False
ErBiPt,True
Zn2Hg2H3(SeO5)2,True
HoLuCd2,True
Li22Si5,True
KPrZr4O12,True
Rb2AgAsBr6,False
CeSi3Rh,True
Na9(WO3)16,True
Ga2RhC4Cl7O4,False
PmMgAg2,True
Gd3Er,True
BaFeOF5,False
Rb3Bi7Pb3(IO)10,True
NaZnSiO4,False
Th2Fe17H3,True
SnH20C7IN,False
Pr32In3Rh19,True
NdIr2,True
Dy2ZnGa,True
Sr2SmFeO6,False
PmInCu2,True
KFe2F6,True
NbCl4,False
K2BiPCO7,False
H9Rh(NCl)3,False
Fe3CoCu2(PO4)6,True
Ca(BiO3)2,False
CsCuS4,False
Sm3AlNiS7,True
Ba4Bi(PbO4)3,True
DyGa2Ni3,True
Ag2PO2,True
H14C5BrN3,False
Bi4O3F7,False
Li8Mn3CrO12,False
Ba3Sr5Co4(CuO6)4,True
Co11(CN5)2,True
ThSc(BRh)8,True
K3NaS2,False
Bi3Se4Br,False
SrAlIn,True
Ho3GaS6,False
Na6Ca2Ti2Si3(SO8)3,False
B5Pb2BrO9,False
Ti11O18,True
Gd2NiRuO6,True
Li2Ga3Te6(HO2)12,True
Cs(SeO3)2,False
Ba3Ta4TiO15,False
SiBi3O7,True
Li4V3Cr3(SbO8)2,False
EuHSO5,True
Na4MoO5,False
Li3CaPCO7,False
YGaRh2,True
MgFe3O7,True
PuRu3C,True
Ce2MgSi4,True
NaCrNO6,False
Cs3Ho2Br9,False
Zr3Se4,True
Sm7BP2O17,False
CaAgP,False
UP,True
Na2Zn(GeSe3)2,False
Ca3(Si4P7)2,False
Tm5Si3C,True
Li3Zn2SbO6,False
NdCo5P3,True
